pcode,pname,l_pname,dcode,dname,l_dname,vcode,vname,l_vname
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308112,Puey khao,ເປືອຍຂາວ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308113,Na dong,ນາດົງ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308115,Na kho,ນາໂຄ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308116,Tha phae,ທ່າແພ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308117,Na saen theb,ນາແສນເທບ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308119,Phak kha,ຜັກຂະ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308120,Hin kong,ຫີນກອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308121,Na larm,ນາລາມ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308122,Nonh sam larn,ໂນນສຳລານ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308125,Hua harth,ຫົວຫາດ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308126,Kaeng donh,ແກ້ງໂດນ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308128,Nonh sa wang,ໂນນສະຫວ່າງ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308129,Sa va liew,ສາວາລ້ຽວ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308130,Nong khanh nhou,ຫນອງຄັນຍູ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308132,Nonh kham soung,ໂນນຄຳສູງ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308134,Nonh tao tharn,ໂນນເຕົາຖ່ານ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308136,My yiem,ຫມີຢ້ຽມ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308137,Kaeng ta ngarn,ແກ້ງຕະງານ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308138,Xei bang hieng tha,ເຊບັ້ງຫຽງ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308140,Na ou dom,ນາອຸດົມ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308141,nong khon,ຫນອງຂອນ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308145,Khok kong,ໂຄກກ່ອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308147,Hin khok,ຫີນຄອກ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308148,Don wai,ດອນຫວາຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308149,Na kha nhom,ນາຄະຍອມ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308152,Don xath,ດອນຊາດ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308153,Na hang khae,ນາຮັງແຂ້
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308154,Lak 11,ຫລັກ11
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308155,Don nhai,ດອນໃຫຍ່
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308156,Na kham,ຄຳສະຫວ່າງ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308157,Dane tae,ດ່ານແຕ້ໆ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308161,Xei bang nuan neua,ເຊບັ້ງນວນ
13,Savannakhet,ສະຫວັນນະເຂດ,1308,Songkhone,ສອງຄອນ,1308163,Xok xai,ໂຊກໄຊ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309002,Nonh soung,ໂນນສູງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309003,Phonh tard,ໂພນຕາດ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309006,Phang heng,ພັງເຮງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309007,nong hai,ຫນອງໄຮ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309008,Koud bon neua,ກຸດບອນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309009,Na xeuak,ນາເຊືອກ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309012,Sy boun hueng,ສີບຸນເຮືອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309013,Rao sou ly nhar,ເລົ່າສຸລິຍາ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309015,Muangkhai,ມ່ວງໄຂ່
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309019,Norn hang,ໂນນຮັງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309021,Beung ta loung,ບຶງຕະຫລຸງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309023,Dong mark kor,ດົງຫມາກກໍ່
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309024,Nonng nha mar,ໜອງຫຍ້າມ້າ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309026,Norn koun,ໂນນຄູນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309028,Phorn sa ard,ໂພນສະອາດ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309029,Phai kong,ພາຍຂອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309031,Phorn dork,ໂພນໂດກ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309032,Nong pas yai,ຫນອງເປັດ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309035,Nhang soung,ຍາງສູງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309036,Kham kand,ຄຳແຄນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309037,Vad ta na,ວັດຕະນາ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309038,Phorn moung,ໂພນມ່ວງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309040,Sand,ແສນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309045,Nong lam tiane kang,ລຳຈັນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309047,Xay,ເຊ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309050,Tha moung,ທ່າມ່ວງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309051,Dong mueng,ດົງເມືອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309052,Beuk dong,ບຶກດົງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309053,Kork laeng,ໂຄກແລ້ງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309054,phai lorm,ໄຜ່ລ້ອມ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309055,Nong ka long,ຫນອງກະລ໋ອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309057,Na nork kaen,ນານົກຂຽນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309058,Korn tair,ຂອນແຕ້
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309059,Houi nhang,ຫ້ວຍຍາງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309061,Dong kan kou,ດົງຄັນຄູ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309064,Dong dork mai,ດົງດອກໄມ້
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309065,Beuk thong,ບຶກທົ່ງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309067,Don nhaeng,ດອນແຍງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309069,Houi mark bao,ຫ້ວຍຫມາກເຍົາ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309070,Tha mueng,ທ່າເມືອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309073,Sa keun neua,ຊະຄຶນເຫນືອ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309074,Sakeun tai,ຊະຄຶນໃຕ້
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309075,Sy vy lai,ສີວິໄລ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309076,Nong tong,ຫນອງຫົງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309077,Kor,ຄໍ້
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309079,Kam tao,ຂາມເຖົ້າ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309080,Sy tong,ສີທອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309081,Dong mon,ດົງມອນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309084,Phorn tong,ໂພນທອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309086,Lam tend,ລຳເທນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309088,Nong ka dork,ຫນອງກະໂດກ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309091,Tuad tai,ທວດໃຕ້
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309093,Na hai diew,ນາໄຮ່ດຽວ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309094,Na kam,ນາຂາມ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309096,Vungmao,ວັງເມົາ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309098,Lam bong,ລຳບອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309099,Phia kao,ເພຍກ່າ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309100,Kaeng poun,ແກ້ງປູນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309101,Norn sy tan,ໂນນສີທັນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309102,Pha laeng,ພະແລງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309103,Nong vaeng,ຫນອງແວງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309105,Kham noy,ຄຳນ້ອຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309108,Rak 35,ຫລັກ35
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309110,Na ternh neua,ນາເຕີຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309112,Phai,ໄຜ່
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309113,Khao kath,ເຂົາກາດ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309114,Bark,ບາກ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309116,Dong kham meun,ດົງຄຳຫມື່ນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309117,Na khou khou,ນາຄູ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309119,Dong na khoy,ດົງນາຄອຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309120,Dong nong khoun,ດົງຫນອງຂູ່ນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309121,Kaeng kok thong,ແກ້ງກອກທົ່ງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309122,Hua mueng,ຫົວເມືອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309124,Kaeng kok neua,ແກ້ງກອກເຫນືອ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309125,Kae kok kang,ແກ້ງກອກກາງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309126,Kaeng kok dong,ແກ້ງກອກດົງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309127,Nonh vi lai vanh,ໂນນວິໄລວັນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309128,Nok kok,ນົກກົກ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309131,Dong ta baeng,ດົງຕະແບງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309132,Ka lang neua,ກະຫລາງເຫນືອ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309133,Ka lang tai,ກະຫລາງໃຕ້
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309134,Sa li pa kua,ສະລິປ່າກວ້ຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309135,Kham pa haen,ຄຳປາແໜ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309138,Na ka thang,ນາກະທ້າງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309140,Ta laew mai,ຕາແຫຼວ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309141,Ta laew noy,ຕາແຫຼວນ້ອຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309144,Na sane,ນາສານ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309145,Dongkhuangton,ດົງກວາງໂຕນ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309146,Ka dane,ກະດານ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309147,Kham sy da neua,ຄຳສີດາ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309150,Don daeng,ດອນແດງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309151,Na tay,ນາຕ້າຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309152,Laomarkkhay,ເລົ່າຫມາກຄ່າ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309154,Nong ing,ຫນອງອີງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309155,Lao marth,ເລົ່າໜາດ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309158,Hua nam sang,ຫົວນ້ຳສ້າງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309160,Bok,ບົກ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309161,Huoi xay,ຫ້ວຍຊາຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309163,Tane soum,ຕານສຸມ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309164,Don kheng,ດອນເຄັງ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309165,Lao hua kham,ເລົ່າຫົວຄຳ
13,Savannakhet,ສະຫວັນນະເຂດ,1309,Champhone,ຈຳພອນ,1309172,Kham tong long,ຄຳຕ໋ອງລ໋ອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310001,Nong pha,ຫນອງຜຳ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310003,Toum nhae,ຕຸ່ມແຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310004,Dong boun,ດົງບູນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310006,Nonh khou tai,ໂນນຄູ້ເຫນືອ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310009,Na wa tai,ນາຫວ້າສົມໄຊ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310010,Na wa neua,ໂນນຮັ່ງມີ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310014,Kaeng pa nao,ວິໄຊ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310016,Ahor,ອະຫໍ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310017,Huoi muang,ອຳພາວັງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310018,Na phaeng,ນາແພງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310019,Na bong,ນາບົງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310020,Nong beng,ຫນອງເບັນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310021,Kabao,ກະເບົາ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310027,vang khonh tai,ວັງໂຄນຄຳ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310029,Nonh sa wang,ໂນນສະຫວ່າງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310031,Kong yark neua,ກອງປະທຸມວັນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310034,Lam phien,ທ່າຄຳເຫລື້ອມ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310035,Pa torng yai,ປະຕົງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310037,Xay van,ເຊວັນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310040,Tam bong xay,ຕຳປອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310041,Nong bour xay,ຫນອງບົວລາວ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310043,Dorng mors,ດົງມົດ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310045,Na thong,ນາທອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310046,Pa loung,ປະລຸງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310047,Xay tha mok,ປົ່ງເຊທ່າມວກ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310048,Na sa nor,ນາສະໂນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310049,Na xai,ນາໄຊ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310050,Dorng na lang,ດົງອາລາງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310051,Ar lang,ອາລາງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310052,Porng,ປົ່ງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310053,Kaeng ry,ແກງຫລີ່
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310054,Lam vai,ລຳທວາຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310055,Na la a,ນາລະແອນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310056,Tang vai kork,ຕັ່ງຫວາຍໂຄກ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310059,Lam bies,ລຳບຽດ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310062,Nong kair,ຫນອງແຂ້
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310064,Na pang,ກະທອງເຊ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310067,Na chan yai,ນາຈານໃຫຍ່
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310068,Tang vai neua,ຕັ່ງຫວາຍນ້ຳ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310072,Nong sym,ຫນອງສີມ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310073,Dorng nong kand,ດົງຫນອງແຄນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310075,Mueng honh vath,ເມືອງໂຮງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310076,Mai sa nam xai,ໃຫມ່ສະໜາມໄຊ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310078,Thoh,ແກ້ວຄຳດີ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310079,Duang ma la,ດວງມະລາ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310080,Lam bou,ໄຊສົມບູນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310081,Na,ດົງນາງາມ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310083,Song hong,ສອງຫ້ອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310084,Mueng fong,ໂພນໄຊຄູນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310085,Dong theb,ແສງຈະເລີນ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310088,Nong pheu,ຫນອງຜື
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310089,Dong wai,ດົງຫວາຍ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310091,Kham boun hueng,ດົງຫົງຄຳ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310094,Beung xang,ບຶງຊ້າງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310095,Xieng home,ຊຽງຮົ່ມ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310096,Nong hua xang,ໂຄກຫົວຊ້າງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310099,Xai vong thi lath,ໄຊວົງທິລາດ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310103,Tane nonh,ໂນນຍາງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310104,Don pong,ນາໂພນທອງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310105,Phonh tane,ໂພນຕານ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310107,Don nha nong,ດອນຍະໂນງ
13,Savannakhet,ສະຫວັນນະເຂດ,1310,Xonbuly,ຊົນບູລີ,1310108,Nong bua thong,ຫນອງບົວຫລວງ
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311001,Kae ka bao neua,ແກ້ງກະເບົາເຫນືອ
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311002,Kaeng ka bao tai,ແກ້ງກະເບົາໃຕ້
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311003,Nong vaeng,ຫນອງແວງ
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311004,Phou koh,ພູໂກະ
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311007,Xieng khai,ຊຽງໄຄ
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311008,Kaeng vaeng,ແກ້ງແວງ
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311009,Dong mark fai,ດົງຫມາກໄຟ
13,Savannakhet,ສະຫວັນນະເຂດ,1311,Xaybuly,ໄຊບູລີ,1311011,Pa lai,ປ່າໄລ່
